code,water_source_type,inspecting_agency,inspection_date,distance_to_settlement,date_source_established,latitude,longitude,permanent,months_used,functioning,reason_for_non_functioning,number_of_human_using_source,number_of_camel_using_source,number_of_cattle_using_source,number_of_shoats_using_source,number_of_hectares_irrigated_using_source,source_protected,berkad_depth,berkad_length,berkad_width,other_source_yield,number_of_animal_troughs,source_used_for_water_trucking,number_of_trucks_per_day,supply_system_condition,supply_system_condition_description,wsc_date_of_establishment,last_intervention_description,last_intervention_date,metadata_tag
BHBYQA005,Borehole,SWALIM_GSA,2017-05-30,,,2.699,42.9061,Yes,,Yes,,,,,,,Yes,,,,,,,,,,,,,Strategic Water Sources Survey in Bay and Bakool Regions – WSS_BB
DWBYBA007,Dug Well,SWALIM_GSA,2017-04-16,,05-07-05,3.2193,43.2056,Yes,,Yes,,,,,,,No,,,,,,,,,,,,,Strategic Water Sources Survey in Bay and Bakool Regions – WSS_BB
DWBYBA009,Dug Well,SWALIM Archives,2004-07-27,,,3.2427,43.2481,No,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Data from Partners – WSD_Pat
DWBYBA010,Dug Well,SWALIM_WSIS,2009-08-12,,,3.4792,43.25,Yes,,Yes,,,,,,,,,,,,,,,,,,,2004-01-24,Water Sources Inventory Survey – WSIS
DWBYBA011,Dug Well,SWALIM_WSIS,2009-08-13,,,3.2018,43.2709,Yes,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Inventory Survey – WSIS
DWBYBA012,Dug Well,SWALIM_WSIS,2009-08-17,, 1/25/1950,3.5208,43.2955,Yes,,Yes,,,,,,,,,,,,,,,,,,,2004-01-25,Water Sources Inventory Survey – WSIS
DWBYBA014,Dug Well,SWALIM_WSIS,2009-08-07,, 1/17/2005,3.1579,43.306,Yes,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Inventory Survey – WSIS
DWBYBA016,Dug Well,SWALIM_GSA,2017-04-15,,12-06-05,3.1702,43.4058,No,,No,,,,,,,No,,,,,,,,,,,,,Strategic Water Sources Survey in Bay and Bakool Regions – WSS_BB
DWBYBA017,Dug Well,SWALIM_WSIS,2009-08-12,,,3.4025,43.4055,Yes,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Inventory Survey – WSIS
BHBYQA019,Borehole,GSA/SWALIM,2017-05-30,,,2.6048,43.0753,Yes,,Yes,,,,,,,Yes,,,,,,,,,,,,,Strategic Water Sources Survey in Bay and Bakool Regions – WSS_BB
DWBYBA022,Dug Well,SWALIM_GSA,2018-06-06,,,3.4025,43.4055,,,Yes,,411,,,,,,,,,,,,,,,,,,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
DWBYBA018,Dug Well,SWALIM_WSIS,2009-08-08,,,2.8976,43.5143,Yes,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Inventory Survey – WSIS
BHBYBA046,Borehole,FGS_MoEWR,2019-09-19,2.0,11-03-19,3.1385,43.6389,No,,No,Is a new borehole and under construction,,,,,,,,,,,,No,,,,,,,Strategic Water Sources Survey – WSS_NAT
DWBYBA021,Dug Well,FGS_MoEWR,2019-09-19,, 2/19/2000,3.1343,43.6336,yes,,Yes,,2100,150,,350,10.0,Yes,,,,,2,no,,,,,,,Strategic Water Sources Survey – WSS_NAT
DWBYBU003,Dug Well,SWALIM_WSIS,2009-08-16,,,2.9023,43.8214,Yes,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Inventory Survey – WSIS
DWBYBA023,Dug Well,FGS_MoEWR,2019-09-19,, 2/14/2010,3.1272,43.6421,yes,,Yes,,280,,,,,No,,,,,,no,,,,,,,Strategic Water Sources Survey – WSS_NAT
DMWGHA026,Dam,SWALIM_WSIS,2008-06-23,,,9.3375,43.6757,No,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Inventory Survey – WSIS
DMWGHA051,Dam,SWALIM_WSIS,2008-06-16,,,9.6109,43.8846,Yes,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Inventory Survey – WSIS
DWBYQA003,Dug Well,SWALIM_WSIS,2009-10-25,,,3.0208,42.88,Yes,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Inventory Survey – WSIS
DWBYBA024,Dug Well,SWALIM_GSA,2017-04-17,,12-06-05,3.1249,43.6424,No,,No,,,,,,,No,,,,,,,,,,,,,Strategic Water Sources Survey in Bay and Bakool Regions – WSS_BB
DWSNCR154,Dug Well,SWALIM_HGS,2012-01-16,,,9.931305,47.519027,,,Yes,,,,,,,,,,,,,,,,,,,2060-05-18,Hydrogeological Survey and Assessment of Selected Areas in Somaliland and Puntland - HASP
BHBYBA033,Borehole,SWALIM_GSA,2017-12-04,,01-07-05,3.1532,43.6267,Yes,,Yes,,,,,,,Yes,,,,,,,,,,,,,Strategic Water Sources Survey in Bay and Bakool Regions – WSS_BB
DWBYDI018,Dug Well,SWALIM_WSIS,2009-04-10,,,2.4375,42.84,Yes,,,,,,,,,,,,,,,,,,,,,,Water Sources Inventory Survey – WSIS
BHBYBA034,Borehole,SWALIM_GSA,2018-06-06,,,3.1532,43.6267,,,Yes,,,,,,,,,,,,,,,,,,,,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
BHBYBA035,Borehole,FGS_MoEWR,2019-09-13,20.0,12-01-09,3.1533,43.6267,Yes,,Yes,,,,,,,,,,,,,,,,,,,2014-09-13,Strategic Water Sources Survey – WSS_NAT
BHBYBA036,Borehole,SWALIM_GSA,2017-12-04,,01-01-82,3.1551,43.6274,Yes,,Yes,,,,,,,Yes,,,,,,,,,,,,,Strategic Water Sources Survey in Bay and Bakool Regions – WSS_BB
BHBYBA037,Borehole,SWALIM_GSA,2017-12-04,,01-01-09,3.1517,43.6282,Yes,,Yes,,,,,,,Yes,,,,,,,,,,,,,Strategic Water Sources Survey in Bay and Bakool Regions – WSS_BB
BHBYQA006,Borehole,SWALIM_WSIS,2009-07-28,,,2.699,42.9066,Yes,,No,,,,,,,,,,,,,,,,,,,2006-01-18,Water Sources Inventory Survey – WSIS
BHBYBA038,Borehole,SWALIM_GSA,2017-12-04,,01-01-09,3.1505,43.6294,Yes,,Yes,,,,,,,Yes,,,,,,,,,,,,,Strategic Water Sources Survey in Bay and Bakool Regions – WSS_BB
BHBYBA039,Borehole,SWALIM_GSA,2017-04-17,,01-01-17,3.1766,43.6301,Yes,,No,,,,,,,Yes,,,,,,,,,,,,,Strategic Water Sources Survey in Bay and Bakool Regions – WSS_BB
DMWGHA047,Dam,SWALIM_WSIS,2008-06-30,,,9.108,43.8995,Yes,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Inventory Survey – WSIS
BHBYBA040,Borehole,SWALIM_GSA,2017-12-04,,01-01-17,3.1503,43.6322,Yes,,No,,,,,,,Yes,,,,,,,,,,,,,Strategic Water Sources Survey in Bay and Bakool Regions – WSS_BB
DWBYBU025,Dug Well,SWALIM_WSIS,2009-08-23,, 1/18/1992,2.5911,44.2317,Yes,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Inventory Survey – WSIS
BHBYBA041,Borehole,SWALIM_GSA,2017-12-04,,01-01-82,3.1505,43.6322,Yes,,No,,,,,,,Yes,,,,,,,,,,,,,Strategic Water Sources Survey in Bay and Bakool Regions – WSS_BB
DWBYBU018,Dug Well,SWALIM_GSA,2017-05-30,,30-06-05,2.7953,44.0879,Yes,,Yes,,,,,,,,,,,,,,,,,,,,Strategic Water Sources Survey in Bay and Bakool Regions – WSS_BB
DMWGHA031,Dam,Somaliland_MoWRD,2019-10-13,,11-12-07,9.0983,44.3638,No,8,Yes,,,500,,1000,,,,,,,2,,,,,,,,Strategic Water Sources Survey – WSS_NAT
BHBYBA042,Borehole,FGS_MoEWR,2019-09-13,2.0,13-09-14,3.1528,43.6324,No,12,No,From One month,,100,150,500,50.0,,,,,,1,No,,Good,,10-09-16,Changed matle pipes to plastic pipe,2019-07-20,Strategic Water Sources Survey – WSS_NAT
BHBYBA043,Borehole,SWALIM_GSA,2017-04-16,,01-01-14,3.1527,43.6325,Yes,,Yes,,,,,,,Yes,,,,,,,,,,,,,Strategic Water Sources Survey in Bay and Bakool Regions – WSS_BB
DWBYBA041,Dug Well,FGS_MoEWR,2019-09-14,, 8/12/2010,3.1247,43.6808,yes,,Yes,,800,,,,,No,,,,,,no,,,,,,,Strategic Water Sources Survey – WSS_NAT
BHBYBA044,Borehole,FGS_MoEWR,2019-09-19,2.0,13-11-18,3.1386,43.6333,Yes,,Yes,,,,,,,,,,,,,,,Good,,,,,Strategic Water Sources Survey – WSS_NAT
BHBYQA018,Borehole,SWALIM_GSA,2017-05-30,,,2.8085,43.0739,Yes,,Yes,,,,,,,Yes,,,,,,,,,,,,,Strategic Water Sources Survey in Bay and Bakool Regions – WSS_BB
DMWGHA052,Dam,SWALIM_WSIS,2008-06-16,,,9.5207,43.8149,,,Yes,,,,,,,,,,,,,,,,,,,2008-01-20,Water Sources Inventory Survey – WSIS
BHBYBA045,Borehole,SWALIM_GSA,2017-04-14,,01-01-14,3.0934,43.6339,Yes,,No,,,,,,,Yes,,,,,,,,,,,,,Strategic Water Sources Survey in Bay and Bakool Regions – WSS_BB
DWTGOD002,Dug Well,SWALIM_WSIS,2008-11-06,,,9.316,44.7593,Yes,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Inventory Survey – WSIS
DWBYBA026,Dug Well,FGS_MoEWR,2019-09-19,, 9/19/1986,3.1235,43.6432,yes,,Yes,,700,,,,,No,,,,,,no,,,,,,,Strategic Water Sources Survey – WSS_NAT
BHBYBA047,Borehole,FGS_MoEWR,2019-09-19,2.5,12-02-18,3.1389,43.6412,Yes,,Yes,,,,,50,,,,,,,1,No,,Good,,,,,Strategic Water Sources Survey – WSS_NAT
BHBYBA048,Borehole,FGS_MoEWR,2019-09-14,5.0,14-03-17,3.0935,43.6455,Yes,,Yes,,,,,,,,,,,,,No,,Good,,,,,Strategic Water Sources Survey – WSS_NAT
BHBYBU003,Borehole,SWALIM_GSA,2018-06-06,,01-01-15,2.8779,44.0115,,,Yes,,,,,,,,,,,,,,,,,,,,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
DWTGBC034,Dug Well,SWALIM_WSIS,2008-06-16,,,9.6772,45.8182,Yes,,Yes,,,3000,,9000,,,,,,,,,,,,,,,Water Sources Inventory Survey – WSIS
DWBYBU006,Dug Well,SWALIM_WSIS,2009-08-17,,,2.8553,43.8808,Yes,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Inventory Survey – WSIS
BHBYDI002,Borehole,SWALIM_GSA,2017-05-30,,,1.8605,42.6259,Yes,,Yes,,,,,,,,,,,,,,,,,,,,Strategic Water Sources Survey in Bay and Bakool Regions – WSS_BB
BHBYDI003,Borehole,SWALIM_GSA,2017-05-30,,,2.3764,42.781,No,,No,,,,,,,,,,,,,,,,,,,,Strategic Water Sources Survey in Bay and Bakool Regions – WSS_BB
BHBYQA001,Borehole,SWALIM_GSA,2017-05-30,,,2.6735,42.7813,Yes,,No,,,,,,,Yes,,,,,,,,,,,,,Strategic Water Sources Survey in Bay and Bakool Regions – WSS_BB
BHBYQA002,Borehole,SWALIM_GSA,2017-05-30,,,3.02,42.8863,Yes,,Yes,,,,,,,Yes,,,,,,,,,,,,,Strategic Water Sources Survey in Bay and Bakool Regions – WSS_BB
BHBYQA003,Borehole,SWALIM_GSA,2017-05-30,,,2.7612,42.8869,Yes,,No,,,,,,,Yes,,,,,,,,,,,,,Strategic Water Sources Survey in Bay and Bakool Regions – WSS_BB
BHBYQA004,Borehole,SWALIM_GSA,2017-05-30,,,2.7555,42.8878,Yes,,Yes,,,,,,,Yes,,,,,,,,,,,,,Strategic Water Sources Survey in Bay and Bakool Regions – WSS_BB
BHBYQA007,Borehole,SWALIM_GSA,2017-05-30,,,2.8308,42.933,Yes,,No,,,,,,,Yes,,,,,,,,,,,,,Strategic Water Sources Survey in Bay and Bakool Regions – WSS_BB
BHBYQA009,Borehole,SWALIM_GSA,2018-06-06,,01-01-84,2.8706,43.0002,No,,No,Tech Breakdown,,,,,,,,,,,,,,,,,,,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
BHBYQA010,Borehole,SWALIM_GSA,2018-06-06,,01-01-84,2.8674,43.0013,Yes,,Yes,,1800,,,,,,,,,,,,,,,,,,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
BHBYQA011,Borehole,SWALIM_WSIS,2009-07-30,,,2.6067,43.0026,,,Abandoned,,,,,,,,,,,,,,,,,,,,Water Sources Inventory Survey – WSIS
BHBYQA012,Borehole,SWALIM_GSA,2017-05-30,,,2.7968,43.0027,No,,No,,,,,,,Yes,,,,,,,,,,,,,Strategic Water Sources Survey in Bay and Bakool Regions – WSS_BB
DWBYBA042,Dug Well,SWALIM_WSIS,2009-08-16,, 9/17/1980,2.9664,43.8054,Yes,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Inventory Survey – WSIS
BHBYQA013,Borehole,SWALIM_GSA,2018-06-06,,01-01-93,2.8702,43.0039,Yes,,Yes,,4200,,,,,,,,,,,,,,,,,,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
BHBYQA014,Borehole,SWALIM_GSA,2018-06-06,,01-01-85,2.8823,43.0126,Yes,,Yes,,2400,,,,,,,,,,,,,,,,,,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
BHBYQA015,Borehole,SWALIM_GSA,2017-05-30,,,2.8825,43.0126,Yes,,Yes,,,,,,,Yes,,,,,,,,,,,,,Strategic Water Sources Survey in Bay and Bakool Regions – WSS_BB
BHGDBA001,Borehole,Gedo_TWG,2014-02-01,,,1.6877,41.0228,,,No,,,,,,,,,,,,,,,,,,,,Water Sources Data from Partners – WSD_Pat
BHGDBA002,Borehole,Gedo_TWG,2014-02-01,,01-06-12,2.2098,41.1497,,,No,,,,,,,,,,,,,,,,,,,,Water Sources Data from Partners – WSD_Pat
DMWGHA027,Dam,SWALIM_WSIS,2008-06-30,,,9.1147,43.8992,,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Inventory Survey – WSIS
BHGDBE001,Borehole,Gedo_TWG,2014-02-01,,01-06-85,3.1533,41.3361,,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Data from Partners – WSD_Pat
DWBYBA027,Dug Well,SWALIM_GSA,2017-04-17,,15-06-05,3.1207,43.6453,Yes,,Yes,,,,,,,Yes,,,,,,,,,,,,,Strategic Water Sources Survey in Bay and Bakool Regions – WSS_BB
DWBYBA028,Dug Well,SWALIM_GSA,2017-11-04,,30-06-05,3.1148,43.6462,Yes,,Yes,,,,,,,No,,,,,,,,,,,,,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
DWBYBA029,Dug Well,SWALIM_GSA,2017-11-04,,04-07-05,3.119,43.6493,No,,No,,,,,,,No,,,,,,,,,,,,,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
DWBYBA030,Dug Well,SWALIM_GSA,2017-11-04,,,3.1258,43.6526,No,,No,,,,,,,No,,,,,,,,,,,,,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
DWBYBA031,Dug Well,SWALIM_WSIS,2009-08-20,,,3.1216,43.6558,Yes,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Inventory Survey – WSIS
DWBYBU009,Dug Well,SWALIM_WSIS,2009-08-25,,,2.9373,44.0419,Yes,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Inventory Survey – WSIS
DWBYBA032,Dug Well,SWALIM_GSA,2017-11-04,,19-06-05,3.1414,43.6562,Yes,,Yes,,,,,,,No,,,,,,,,,,,,,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
DWBYBA033,Dug Well,SWALIM_GSA,2017-10-04,,23-05-05,3.1149,43.6564,Yes,,Yes,,,,,,,Yes,,,,,,,,,,,,,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
DWGLCB012,Dug Well,COOPI,2012-12-25,, 3/15/1990,6.4328,46.4633,No,,No,,,,,,,,,,,,,,,,,,,,Water Sources Data from Partners – WSD_Pat
DWBYBU015,Dug Well,SWALIM_GSA,2018-06-06,,29-06-05,2.8004,44.083,,,Yes,,350,,,,,,,,,,,,,,,,,,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
DWBYBA035,Dug Well,FGS_MoEWR,2019-09-19,,10/24/1980,3.1169,43.6586,yes,,Yes,,2450,,,,,Yes,,,,,,no,,,, 1/16/2018,"10m3 elevated water tank, solar,  pipeline,  sumersible pump",2018-10-15,Strategic Water Sources Survey – WSS_NAT
DWBYBA036,Dug Well,SWALIM_GSA,2017-10-04,,22-06-05,3.1143,43.6592,No,,Yes,,,,,,,No,,,,,,,,,,,,,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
DWBYBA037,Dug Well,SWALIM_GSA,2017-04-14,,27-06-05,3.1292,43.664,No,,No,,,,,,,No,,,,,,,,,,,,,Strategic Water Sources Survey in Bay and Bakool Regions – WSS_BB
DWBYBA038,Dug Well,SWALIM_GSA,2017-11-04,,24-06-05,3.1154,43.6641,No,,No,,,,,,,No,,,,,,,,,,,,,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
DWBYBA039,Dug Well,SWALIM_GSA,2017-04-14,,04-07-05,3.1231,43.6686,Yes,,Yes,,,,,,,Yes,,,,,,,,,,,,,Strategic Water Sources Survey in Bay and Bakool Regions – WSS_BB
DWBYBU020,Dug Well,SWALIM_GSA,2018-06-06,,06-07-05,2.7929,44.0947,,,Yes,,100,,,,,,,,,,,,,,,,,,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
DMWGHA037,Dam,SWALIM_WSIS,2008-06-29,,,9.3273,44.2416,Yes,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Inventory Survey – WSIS
DWBYBA040,Dug Well,SWALIM_GSA,2017-10-30,,,3.1294,43.6791,yes,,Yes,,300,,,,,Yes,,,,,,,,,,,,,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
DWBYBA043,Dug Well,SWALIM_GSA,2017-04-18,,02-06-05,3.1156,43.9298,Yes,,Yes,,,,,,,Yes,,,,,,,,,,,,,Strategic Water Sources Survey in Bay and Bakool Regions – WSS_BB
DWBYBU002,Dug Well,SWALIM_GSA,2017-05-30,,29-06-05,2.6958,43.6934,Yes,,Yes,,,,,,,,,,,,,,,,,,,,Strategic Water Sources Survey in Bay and Bakool Regions – WSS_BB
DWBYBU004,Dug Well,SWALIM_WSIS,2009-08-17,,,2.9007,43.8388,Yes,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Inventory Survey – WSIS
BHGDBE002,Borehole,Gedo_TWG,2014-02-01,,01-06-10,3.629,41.6947,Yes,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Data from Partners – WSD_Pat
BHGDCE001,Borehole,Gedo_TWG,2014-02-01,,01-01-05,2.7234,41.0449,,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Data from Partners – WSD_Pat
BHGDCE002,Borehole,Gedo_TWG,2014-02-01,,01-06-12,2.7525,41.0508,,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Data from Partners – WSD_Pat
BHGDCE003,Borehole,Gedo_TWG,2014-02-01,,01-06-85,2.8189,41.1497,,,Abandoned,,,,,,,,,,,,,,,,,,,,Water Sources Data from Partners – WSD_Pat
BHGDCE004,Borehole,Gedo_TWG,2014-02-01,,01-03-14,3.0328,41.206,,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Data from Partners – WSD_Pat
DWBYBU008,Dug Well,FGS_MoEWR,2019-09-15,,,2.8834,43.9807,no,2,No,"Water shortage, finance problem",,,,,,No,,,,,,,,,,,,,Strategic Water Sources Survey – WSS_NAT
BHGDDO001,Borehole,FGS_MoEWR,2019-10-04,7.0,29-05-73,3.9759,41.9114,Yes,,No,Become salt,,1000,1200,3540,,,,,,,,,,,,,,,Strategic Water Sources Survey – WSS_NAT
BHGDDO002,Borehole,SWALIM_WSIS,2009-10-13,,04-02-89,3.9,42,Yes,,Abandoned,,,,,,,,,,,,,,,,,,,2000-02-01,Water Sources Inventory Survey – WSIS
BHGDGA001,Borehole,Gedo_TWG,2014-02-01,,,3.0356,41.8684,,,,,,,,,,,,,,,,,,,,,,,Water Sources Data from Partners – WSD_Pat
BHGDGA002,Borehole,Gedo_TWG,2014-02-01,,,3.4484,42.2689,,,Abandoned,,,,,,,,,,,,,,,,,,,,Water Sources Data from Partners – WSD_Pat
BHGDGA003,Borehole,SWALIM_WSIS,2009-10-19,,11-01-85,3.5,42.16,Yes,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Inventory Survey – WSIS
BHGDGA004,Borehole,SWALIM_WSIS,2009-10-19,,26-01-88,3.3341,42.2163,Yes,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Inventory Survey – WSIS
DWBYBU013,Dug Well,SWALIM_GSA,2018-06-06,,30-06-05,2.797,44.0799,,,Yes,,172,,,,,,,,,,,,,,,,,,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
DWBYBU014,Dug Well,SWALIM_GSA,2017-05-30,,30-06-05,2.8057,44.0818,Yes,,Yes,,,,,,,,,,,,,,,,,,,,Strategic Water Sources Survey in Bay and Bakool Regions – WSS_BB
DWBYBU011,Dug Well,FGS_MoEWR,2019-09-16,,,2.786,44.0774,yes,,Yes,,140,,,,,Yes,,,,,,,,,,,,,Strategic Water Sources Survey – WSS_NAT
BHGDGA005,Borehole,FGS_MoEWR,2019-10-10,,15-12-85,3.3344,42.2162,Yes,,Yes,,,,,,,,,,,,1,Yes,6,Good,,,,,Strategic Water Sources Survey – WSS_NAT
DWBYBU021,Dug Well,SWALIM_GSA,2018-06-06,,05-07-05,2.793,44.0955,,,Yes,,40,,,,,,,,,,,,,,,,,,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
DWBYBU022,Dug Well,SWALIM_GSA,2018-06-06,,02-07-05,2.762,44.0981,,,Yes,,600,,,,,,,,,,,,,,,,,,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
DMWGHA032,Dam,SWALIM_WSIS,2008-06-29,,,8.8207,44.5473,Yes,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Inventory Survey – WSIS
DMWGHA034,Dam,SWALIM_WSIS,2008-06-24,,,8.9853,44.2818,Yes,,Yes,,,,,,,,,,,,,,,,,,,2057-01-20,Water Sources Inventory Survey – WSIS
DMWGHA036,Dam,Somaliland_MoWRD,2019-09-30,2.0, 9/30/2019,9.0107,44.2102,No,,No,Ongoing,,,,,,,,,,,,,,,,,,,Strategic Water Sources Survey – WSS_NAT
DMWGHA039,Dam,SWALIM_WSIS,2008-06-24,,,9.2015,44.1679,Yes,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Inventory Survey – WSIS
DMWGHA043,Dam,SWALIM_WSIS,2008-06-23,,,9.252,44.0259,Yes,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Inventory Survey – WSIS
DWAWZE036,Dug Well,Somaliland_MoWRD,2019-12-12,,12/17/1989,11.0859,43.5077,no,4,Abandoned,The flood destroy,6500,300,,1600,,No,,,,,,,,,There is supply system,,,,Strategic Water Sources Survey – WSS_NAT
SPBRBO053,Spring,SWALIM_WSIS,2008-06-14,,,10.7945,49.6682,Yes,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Inventory Survey – WSIS
DMWGHA053,Dam,Somaliland_MoWRD,2019-09-27,1.0, 9/28/2007,9.554,43.7081,Yes,,No,"Last 4 month is not working, need rehabilitation",,30,100,130,,,,,,,,,,,,,,,Strategic Water Sources Survey – WSS_NAT
BHGDGA006,Borehole,FGS_MoEWR,2019-10-10,,11-11-85,3.33411,42.21629,Yes,,Yes,,,,,,,,,,,,1,Yes,6,Good,,,"New submersible pump installed, pressure pump changed,  1200m new pipline installed, ( in february 2019 the Napad organisation was built two concrete elevated tank 50m3,  30m3) (iom installed solar system of 126 panel 31kw,  generator restor, fence,  2 k",2019-06-09,Strategic Water Sources Survey – WSS_NAT
BHGDGA007,Borehole,SWALIM_WSIS,2009-10-13,,,3.4791,42.36,Yes,,Yes,,,,,,,,,,,,,,,,,,,2007-09-08,Water Sources Inventory Survey – WSIS
BHGDGA008,Borehole,SWALIM_WSIS,2009-10-26,,,2.979,42.5,,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Inventory Survey – WSIS
DWBYDI002,Dug Well,SWALIM_WSIS,2009-08-10,,,2.3541,42.477,Yes,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Inventory Survey – WSIS
DWBYDI003,Dug Well,SWALIM_WSIS,2009-09-29,,,2.5625,42.52,Yes,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Inventory Survey – WSIS
DWBYDI004,Dug Well,SWALIM_WSIS,2009-09-28,,,2.1875,42.522,Yes,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Inventory Survey – WSIS
BHGDLU001,Borehole,FGS_MoEWR,2019-09-30,,02-02-15,3.7881,42.5524,No,,No,Water shortage due to low well yeild.,,,,,,,,,,,,No,,Good,,,,,Strategic Water Sources Survey – WSS_NAT
BHGLCB001,Borehole,ICRC,2013-11-17,,17-11-13,5.4358,45.5755,Yes,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Data from Partners – WSD_Pat
BHGLCB002,Borehole,COOPI,2012-02-12,,20-08-94,5.95818,46.01216,Yes,,Yes,,2000,1000,300,500,,,,,,,,,,,,,,2010-10-21,Water Sources Data from Partners – WSD_Pat
DWBYBU010,Dug Well,SWALIM_GSA,2018-06-06,,23-06-05,2.8005,44.0763,,,Yes,,350,,,,,,,,,,,,,,,,,,"Strategic Water Sources Survey in Galmudug, Hiran, Middle and Lower Shabelle – WSS_GMHS"
DWBYDI014,Dug Well,SWALIM_WSIS,2009-12-10,,,1.99,42.64,Yes,,Yes,,,,,,,,,,,,,,,,,,,2009-02-01,Water Sources Inventory Survey – WSIS
DWBYBU012,Dug Well,FGS_MoEWR,2019-09-16,,,2.7897,44.0777,yes,,Yes,,500,,,,,Yes,,,,,,,,,,,,,Strategic Water Sources Survey – WSS_NAT
DWBYDI012,Dug Well,SWALIM_WSIS,2009-09-27,,,2.3125,42.613,Yes,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Inventory Survey – WSIS
DWBYBU016,Dug Well,SWALIM_GSA,2017-04-21,,29-06-05,2.8004,44.083,Yes,,Yes,,,,,,,Yes,,,,,,,,,,,,,Strategic Water Sources Survey in Bay and Bakool Regions – WSS_BB
DWBYBU017,Dug Well,FGS_MoEWR,2019-09-16,,,2.7927,44.0873,yes,,No,Luck of finance,,,,,,No,,,,,,,,,,,,,Strategic Water Sources Survey – WSS_NAT
DWBYDI001,Dug Well,SWALIM_WSIS,2009-09-28,,,2.1458,42.4773,Yes,,Yes,,,,,,,,,,,,,,,,,,,2009-08-01,Water Sources Inventory Survey – WSIS
DWBYDI005,Dug Well,SWALIM_WSIS,2009-07-10,,,2.31,42.522,,,Yes,,,,,,,,,,,,,,,,,,,,Water Sources Inventory Survey – WSIS
